sts_chassis_t,sts_speed_mps,sts_steering
1570687259.71,0.59765625,89.7916641235
1570687259.72,0.599609375,89.7916641235
1570687259.73,0.6015625,89.7916641235
1570687259.74,0.603515625,89.7916641235
1570687259.75,0.60546875,89.8333358765
1570687259.76,0.607421875,89.8333358765
1570687259.77,0.609375,89.8541641235
1570687259.78,0.609375,89.8541641235
1570687259.79,0.609375,89.8958358765
1570687259.8,0.611328125,89.8958358765
1570687259.81,0.61328125,89.9166641235
1570687259.82,0.615234375,89.9166641235
1570687259.83,0.6171875,89.9166641235
1570687259.84,0.619140625,89.9166641235
1570687259.85,0.62109375,89.8958358765
1570687259.86,0.623046875,89.8958358765
1570687259.87,0.625,89.8958358765
1570687259.88,0.625,89.8958358765
1570687259.89,0.625,89.8958358765
1570687259.9,0.625,89.8958358765
1570687259.91,0.625,89.8958358765
1570687259.92,0.626953125,89.8958358765
1570687259.93,0.62890625,89.8958358765
1570687259.94,0.630859375,89.8958358765
1570687259.95,0.6328125,89.8958358765
1570687259.96,0.634765625,89.8958358765
1570687259.97,0.63671875,89.8958358765
1570687259.98,0.638671875,89.8958358765
1570687259.99,0.640625,89.8958358765
1570687260.0,0.640625,89.8958358765
1570687260.01,0.640625,90.125
1570687260.02,0.640625,90.125
1570687260.03,0.640625,90.125
1570687260.04,0.640625,90.125
1570687260.05,0.640625,90.3958358765
1570687260.06,0.642578125,90.3958358765
1570687260.07,0.64453125,90.6666641235
1570687260.08,0.646484375,90.6666641235
1570687260.09,0.6484375,90.8541641235
1570687260.1,0.650390625,90.8541641235
1570687260.11,0.65234375,91.125
1570687260.12,0.654296875,91.125
1570687260.13,0.65625,91.4583358765
1570687260.14,0.65625,91.4583358765
1570687260.15,0.65625,91.7291641235
1570687260.16,0.658203125,91.7291641235
1570687260.17,0.66015625,92.0
1570687260.18,0.662109375,92.0
1570687260.19,0.6640625,92.1666641235
1570687260.2,0.666015625,92.1666641235
1570687260.21,0.66796875,92.3333358765
1570687260.22,0.669921875,92.3333358765
1570687260.23,0.671875,92.3333358765
1570687260.24,0.671875,92.3333358765
1570687260.25,0.671875,92.3333358765
1570687260.26,0.671875,92.3333358765
1570687260.27,0.671875,92.3541641235
1570687260.28,0.671875,92.3541641235
1570687260.29,0.671875,92.4166641235
1570687260.3,0.671875,92.4166641235
1570687260.31,0.671875,92.5625
1570687260.32,0.671875,92.5625
1570687260.33,0.671875,92.6666641235
1570687260.34,0.671875,92.6666641235
1570687260.35,0.671875,92.6875
1570687260.36,0.671875,92.6875
1570687260.37,0.671875,92.6875
1570687260.38,0.673828125,92.6875
1570687260.39,0.67578125,92.6875
1570687260.4,0.677734375,92.6875
1570687260.41,0.6796875,92.625
1570687260.42,0.681640625,92.625
1570687260.43,0.68359375,92.5833358765
1570687260.44,0.685546875,92.5833358765
1570687260.45,0.6875,92.5833358765
1570687260.46,0.6875,92.5833358765
1570687260.47,0.6875,92.6875
1570687260.48,0.6875,92.6875
1570687260.49,0.6875,92.8333358765
1570687260.5,0.6875,92.8333358765
1570687260.51,0.6875,92.9166641235
1570687260.52,0.689453125,92.9166641235
1570687260.53,0.69140625,92.9583358765
1570687260.54,0.693359375,92.9583358765
1570687260.55,0.6953125,92.9583358765
1570687260.56,0.697265625,92.9583358765
1570687260.57,0.69921875,92.9166641235
1570687260.58,0.701171875,92.9166641235
1570687260.59,0.703125,92.9166641235
1570687260.6,0.703125,92.9166641235
1570687260.61,0.703125,92.8958358765
1570687260.62,0.703125,92.8958358765
1570687260.63,0.703125,92.8541641235
1570687260.64,0.703125,92.8541641235
1570687260.65,0.703125,92.8541641235
1570687260.66,0.705078125,92.8541641235
1570687260.67,0.70703125,92.8333358765
1570687260.68,0.708984375,92.8333358765
1570687260.69,0.7109375,92.7916641235
1570687260.7,0.712890625,92.7916641235
1570687260.71,0.71484375,92.6875
1570687260.72,0.716796875,92.6875
1570687260.73,0.71875,92.6875
1570687260.74,0.71875,92.6875
1570687260.75,0.71875,92.5833358765
1570687260.76,0.71875,92.5833358765
1570687260.77,0.71875,92.5
1570687260.78,0.720703125,92.5
1570687260.79,0.72265625,92.3958358765
1570687260.8,0.724609375,92.3958358765
1570687260.81,0.7265625,92.1666641235
1570687260.82,0.728515625,92.1666641235
1570687260.83,0.73046875,92.1666641235
1570687260.84,0.732421875,92.1666641235
1570687260.85,0.734375,92.0
1570687260.86,0.734375,92.0
1570687260.87,0.734375,91.8541641235
1570687260.88,0.734375,91.8541641235
1570687260.89,0.734375,91.6875
1570687260.9,0.734375,91.6875
1570687260.91,0.734375,91.5208358765
1570687260.92,0.734375,91.5208358765
1570687260.93,0.734375,91.3958358765
1570687260.94,0.736328125,91.3958358765
1570687260.95,0.73828125,91.25
1570687260.96,0.740234375,91.25
1570687260.97,0.7421875,91.1875
1570687260.98,0.744140625,91.1875
1570687260.99,0.74609375,91.125
1570687261.0,0.748046875,91.125
1570687261.01,0.75,91.0833358765
1570687261.02,0.75,91.0833358765
1570687261.03,0.75,91.0833358765
1570687261.04,0.75,91.0833358765
1570687261.05,0.75,91.0833358765
1570687261.06,0.751953125,91.0833358765
1570687261.07,0.75390625,91.0625
1570687261.08,0.755859375,91.0625
1570687261.09,0.7578125,91.0625
1570687261.1,0.759765625,91.0625
1570687261.11,0.76171875,91.0625
1570687261.12,0.763671875,91.0625
1570687261.13,0.765625,91.0625
1570687261.14,0.765625,91.0625
1570687261.15,0.765625,91.0625
1570687261.16,0.765625,91.0625
1570687261.17,0.765625,91.0208358765
1570687261.18,0.765625,91.0208358765
1570687261.19,0.765625,91.0208358765
1570687261.2,0.767578125,91.0208358765
1570687261.21,0.76953125,91.0
1570687261.22,0.771484375,91.0
1570687261.23,0.7734375,91.0
1570687261.24,0.775390625,91.0
1570687261.25,0.77734375,91.0
1570687261.26,0.779296875,91.0
1570687261.27,0.78125,91.0
1570687261.28,0.78125,91.0
1570687261.29,0.78125,90.9583358765
1570687261.3,0.78125,90.9583358765
1570687261.31,0.78125,90.8958358765
1570687261.32,0.78125,90.8958358765
1570687261.33,0.78125,90.8958358765
1570687261.34,0.78125,90.8958358765
1570687261.35,0.78125,90.8958358765
1570687261.36,0.783203125,90.8958358765
1570687261.37,0.78515625,90.8541641235
1570687261.38,0.787109375,90.8541641235
1570687261.39,0.7890625,90.8333358765
1570687261.4,0.791015625,90.8333358765
1570687261.41,0.79296875,90.7916641235
1570687261.42,0.794921875,90.7916641235
1570687261.43,0.796875,90.7291641235
1570687261.44,0.796875,90.7291641235
1570687261.45,0.796875,90.6875
1570687261.46,0.796875,90.6875
1570687261.47,0.796875,90.6875
1570687261.48,0.796875,90.6875
1570687261.49,0.796875,90.6666641235
1570687261.5,0.798828125,90.6666641235
1570687261.51,0.80078125,90.6666641235
1570687261.52,0.802734375,90.6666641235
1570687261.53,0.8046875,90.625
1570687261.54,0.806640625,90.625
1570687261.55,0.80859375,90.5833358765
1570687261.56,0.810546875,90.5833358765
1570687261.57,0.8125,90.5625
1570687261.58,0.8125,90.5625
1570687261.59,0.8125,90.5625
1570687261.6,0.8125,90.5625
1570687261.61,0.8125,90.5
1570687261.62,0.814453125,90.5
1570687261.63,0.81640625,90.5208358765
1570687261.64,0.818359375,90.5208358765
1570687261.65,0.8203125,90.5833358765
1570687261.66,0.822265625,90.5833358765
1570687261.67,0.82421875,90.6666641235
1570687261.68,0.826171875,90.6666641235
1570687261.69,0.828125,90.7916641235
1570687261.7,0.828125,90.7916641235
1570687261.71,0.828125,90.9166641235
1570687261.72,0.828125,90.9166641235
1570687261.73,0.828125,91.0625
1570687261.74,0.828125,91.0625
1570687261.75,0.828125,91.25
1570687261.76,0.828125,91.25
1570687261.77,0.828125,91.4583358765
1570687261.78,0.830078125,91.4583358765
1570687261.79,0.83203125,91.6666641235
1570687261.8,0.833984375,91.6666641235
1570687261.81,0.8359375,91.7916641235
1570687261.82,0.837890625,91.7916641235
1570687261.83,0.83984375,91.8958358765
1570687261.84,0.841796875,91.8958358765
1570687261.85,0.84375,91.9583358765
1570687261.86,0.84375,91.9583358765
1570687261.87,0.84375,92.0
1570687261.88,0.84375,92.0
1570687261.89,0.84375,92.0208358765
1570687261.9,0.84375,92.0208358765
1570687261.91,0.84375,92.1875
1570687261.92,0.845703125,92.1875
1570687261.93,0.84765625,92.1875
1570687261.94,0.849609375,92.1875
1570687261.95,0.8515625,92.25
1570687261.96,0.853515625,92.25
1570687261.97,0.85546875,92.3333358765
1570687261.98,0.857421875,92.3333358765
1570687261.99,0.859375,92.3333358765
1570687262.0,0.859375,92.3333358765
1570687262.01,0.859375,92.3333358765
1570687262.02,0.859375,92.3333358765
1570687262.03,0.859375,92.3541641235
1570687262.04,0.859375,92.3541641235
1570687262.05,0.859375,92.3541641235
1570687262.06,0.859375,92.3541641235
