sts_chassis_t,sts_speed_mps,sts_steering
1558775615.88,5.16666650772,9.78723430634
1558775615.89,5.16666650772,9.0
1558775615.9,5.16666650772,9.0
1558775615.91,5.16666650772,8.23404216766
1558775615.92,5.16666650772,8.23404216766
1558775615.93,5.16666650772,7.468085289
1558775615.94,5.16666650772,7.468085289
1558775615.95,5.16666650772,6.7234044075
1558775615.96,5.16666650772,6.7234044075
1558775615.97,5.16666650772,6.0
1558775615.98,5.16666650772,6.0
1558775615.99,5.16388893127,5.2553191185
1558775616.0,5.16388893127,5.2553191185
1558775616.01,5.16111087799,4.55319166183
1558775616.02,5.16111087799,4.55319166183
1558775616.03,5.16111087799,3.82978725433
1558775616.04,5.16111087799,3.82978725433
1558775616.05,5.16111087799,3.10638308525
1558775616.06,5.16111087799,3.10638308525
1558775616.07,5.16388893127,2.40425539017
1558775616.08,5.16388893127,2.40425539017
1558775616.09,5.16111087799,1.72340428829
1558775616.1,5.16111087799,1.72340428829
1558775616.11,5.16388893127,1.06382977962
1558775616.12,5.16388893127,1.06382977962
1558775616.13,5.16666650772,0.404255330563
1558775616.14,5.16666650772,0.404255330563
1558775616.15,5.16666650772,-0.148936167359
1558775616.16,5.16666650772,-0.148936167359
1558775616.17,5.16666650772,-0.723404228687
1558775616.18,5.16666650772,-0.723404228687
1558775616.19,5.16666650772,-1.23404252529
1558775616.2,5.16666650772,-1.23404252529
1558775616.21,5.16666650772,-1.7446808815
1558775616.22,5.16666650772,-1.7446808815
1558775616.23,5.16666650772,-2.2553191185
1558775616.24,5.16666650772,-2.2553191185
1558775616.25,5.16666650772,-2.7659573555
1558775616.26,5.16666650772,-2.7659573555
1558775616.27,5.16666650772,-3.31914901733
1558775616.28,5.16666650772,-3.31914901733
1558775616.29,5.16666650772,-3.95744681358
1558775616.3,5.16666650772,-3.95744681358
1558775616.31,5.16666650772,-4.61702108383
1558775616.32,5.16666650772,-4.61702108383
1558775616.33,5.16666650772,-5.34042549133
1558775616.34,5.16666650772,-5.34042549133
1558775616.35,5.16666650772,-6.08510637283
1558775616.36,5.16666650772,-6.08510637283
1558775616.37,5.16666650772,-6.7872338295
1558775616.38,5.16666650772,-6.7872338295
1558775616.39,5.16666650772,-7.531914711
1558775616.4,5.16666650772,-7.531914711
1558775616.41,5.16666650772,-8.29787254333
1558775616.42,5.16666650772,-8.29787254333
1558775616.43,5.16666650772,-9.08510684967
1558775616.44,5.16666650772,-9.08510684967
1558775616.45,5.16388893127,-9.89361667633
1558775616.46,5.16388893127,-9.89361667633
1558775616.47,5.16388893127,-10.7021274567
1558775616.48,5.16388893127,-10.7021274567
