x,y,theta,kappa,dkappa,speed,acc,station
453448.69012129086,4398793.582388025,2.635176478843885,0.25926942512309337,0.04358513077508615,1.2281497396684993,-0.07844423568673047,1.3468425172861795
453448.6677398407,4398793.5924701,2.6418014148913445,0.2601750796710816,0.043342533482555984,1.2266032885083042,-0.07618547710663695,1.371389972272604
453448.64538617316,4398793.6025396595,2.648418127282609,0.26107961001325386,0.043100237330552064,1.225102916368063,-0.07383735095216709,1.3959069560471051
453448.53400359,4398793.65271369,2.6813875053029514,0.2655866523355593,0.04189293785070178,1.2183483895252027,-0.06096983133153819,1.5180687878122845
453448.4231759051,4398793.702637758,2.7141926327998096,0.2700712409718914,0.040691653030013264,1.212952905256493,-0.04678365706878372,1.6396220201430172
453448.3127743538,4398793.752369868,2.746871624230189,0.2745385863168989,0.03949498716232281,1.2090101817462588,-0.032041773761640746,1.760707878993932
453448.20266510476,4398793.801970304,2.7794640938142594,0.27899410378869405,0.03830148962192016,1.206537642619053,-0.01750712700784579,1.8814731474101032
453448.0927162164,4398793.851498504,2.8120090964763653,0.28344313234747204,0.03710973026384425,1.2054764169396537,-0.0039426624051357995,2.0020625360710698
453447.97523842176,4398793.875454028,2.846947352768618,0.28371732804061717,0.0326012795577896,1.2056913392130653,0.007888674448752245,2.122611053834861
453447.85601196624,4398793.893771267,2.8824397525736067,0.28306846310311184,0.027356138666042244,1.2069709493845187,0.01722393795608187,2.2432363782820177
453447.73661795305,4398793.912114246,2.917982032426142,0.28241868626857747,0.02210362639680262,1.2090274928394718,0.02330018251911611,2.364031226259615
453447.616996953,4398793.930492099,2.9535918837967454,0.28176767410509695,0.016841128267646947,1.2114969204036075,0.025354462540118042,2.4850557244252847
453447.49712928967,4398793.948907848,2.9892751640593938,0.2811153195293335,0.011567778663628528,1.2139388883428361,0.02262383242135077,2.60632977979124
453447.37703992054,4398793.967357659,3.0250244437217324,0.28046175836577686,0.006284675530627884,1.2159450329429293,0.01762323772120036,2.727828142305901
453447.25677577016,4398793.985834322,3.060825753825714,0.2798072459921175,0.0009938832304089871,1.2174875172620765,0.013342084271055144,2.8495033367321487
453447.1363791958,4398794.004331329,3.096666485078221,0.2791520129289242,-0.004302734809384063,1.2186357226658662,0.00972911688268302,2.9713125088228254
453447.0154519279,4398793.996510389,3.1312203526364843,0.27532479337763455,-0.008581271656244659,1.2194539050010644,0.006733080367851876,3.09321948619139
453446.8943467463,4398793.981971413,-3.11772729863519,0.2706868645348358,-0.012601538641980147,1.2200011945956135,0.00430271953832961,3.215194265760038
453446.77319841867,4398793.967427256,-3.083477444898824,0.2660472833400023,-0.01662323792574333,1.220331596258633,0.002386779205884107,3.337212501207816
453446.65202601027,4398793.952880208,-3.0492207832633156,0.2614067799280675,-0.020645736609215343,1.2204939892804185,0.0009340041822832705,3.4592549904187444
453446.5308439875,4398793.938332006,-3.014961403578196,0.256765908321513,-0.024668554452537208,1.2205321274324432,-0.00010686072070501679,3.581307162929929
453446.4096627273,4398793.9237838965,-2.980702239483734,0.2521250659194735,-0.028691346980691312,1.220484638967357,-0.000787070691312855,3.703358567379684
453446.2884890258,4398793.909236694,-2.946445212281459,0.24748451298683952,-0.03271388858988259,1.2203850266189857,-0.0011578809177723547,3.825402358955645
453446.16732660687,4398793.894690844,-2.912191374804678,0.24284439214336231,-0.03673605565392008,1.220261667602333,-0.0012705465883156193,3.9474347868428925
453446.0508149517,4398793.861046362,-2.884327908097973,0.23512576621296677,-0.041109292762275776,1.2201378136135788,-0.001176322891174763,4.069454681672063
453445.9364985663,4398793.818410932,-2.859474634563621,0.22595799932945185,-0.04564762454676268,1.2200315908300796,-0.000926465014581896,4.191462942967472
453445.82219078,4398793.77577871,-2.834623230534515,0.21679092206085876,-0.05018561495026131,1.2199559999103695,-0.0005722281467691014,4.313462026595227
453445.7078883138,4398793.7331484705,-2.8097729831252543,0.20762427144113732,-0.054723394149203866,1.2199189159941588,-0.0001648674759685241,4.4354554322113495
453445.59358739073,4398793.690518809,-2.784923071236419,0.19845774458672355,-0.05926111208044218,1.2199230887023345,0.0002443618095877634,4.557447190709892
453445.47928421677,4398793.6478883065,-2.7600726699621934,0.18929103720996654,-0.06379891937589523,1.2199661421369605,0.0006042045216676402,4.679441351671053
453445.3649754602,4398793.605255721,-2.7352210549979827,0.1801238821325542,-0.06833694829719673,1.2200405748812777,0.0008634054720389958,4.801441470809295
453445.25065873255,4398793.562620164,-2.7103677070480354,0.1709560877989397,-0.07287529367034276,1.2201337599997035,0.0009707094724697302,4.923450097421466
453445.1410401085,4398793.510144459,-2.688198794473478,0.16591404063399973,-0.07101008242407472,1.2202279450378326,0.000874861334727728,5.045468261834913
453445.03610409395,4398793.447863014,-2.668705183481123,0.16498350145179105,-0.06276348235449765,1.2203051720652955,0.0006742745417862251,5.16749508482298
453444.9311622618,4398793.385578116,-2.6492104917833403,0.16405291068146224,-0.054516425102028226,1.2203636917126668,0.0005004407431550632,5.289528672850628
453444.82621610817,4398793.323290654,-2.6297149972951934,0.16312228158945521,-0.04626902823618118,1.220406097382456,0.00035172200040707905,5.41156728621492
453444.7212669131,4398793.261001386,-2.610218937810802,0.16219162552701444,-0.038021392353659825,1.22043481868333,0.00022648037511510967,5.533609436363482
453444.6163157548,4398793.198710954,-2.590722513619926,0.16126095205509142,-0.029773602185279194,1.2204521214301134,0.00012307792885199166,5.655653869515109
453444.5113635236,4398793.136419884,-2.571225890124547,0.16033026906924874,-0.021525727702887774,1.2204601076437873,3.9876723190562274e-05,5.777699550280393
453444.4064109362,4398793.074128603,-2.551729200455454,0.15939958292456421,-0.013277825226290667,1.2204607155514906,-2.4761180296341776e-05,5.8997456452823265
453444.30499074416,4398793.006841064,-2.5323745145205407,0.15882200287856232,-0.007272251814831016,1.2204557195865195,-7.247372003588356e-05,6.021791506776927
453444.2112622819,4398792.928674615,-2.51332906473391,0.15901328929225952,-0.006149213689445627,1.2204467303883275,-0.00010489883445522628,6.143836656273849
453444.11753461655,4398792.850508829,-2.4942837768694943,0.1592045740796617,-0.00502618511200074,1.220435194802525,-0.00012367446198153289,6.265880768156998
453444.0238078933,4398792.772343829,-2.4752386804401327,0.15939585694435138,-0.0039031678227567793,1.22042239588088,-0.00013043854104196646,6.387923653305151
453443.9300821651,4398792.69417966,-2.456193786214343,0.15958713777817293,-0.002780162456692505,1.2204094528813179,-0.0001268290100636904,6.5099652427125685
453443.8363574054,4398792.616016298,-2.437149088772365,0.15977841663556078,-0.0016571686942251909,1.220397321267921,-0.00011448380747386727,6.632005571109612
453443.7426335203,4398792.537853666,-2.418104569062206,0.15996969370786698,-0.0005341854119309186,1.2203867927109293,-9.504087169966063e-05,6.7540447605833585
453443.64891036163,4398792.459691638,-2.399060196955684,0.1601609692976894,0.0005887891667352639,1.2203784950867396,-7.013814116823414e-05,6.876083004198217
453443.55694728874,4398792.379734568,-2.380006072279341,0.1603925515925361,0.001607690520724767,1.2203728924779067,-4.1413554306749126e-05,6.998120549616544
453443.4769070704,4398792.287611686,-2.3608851912043733,0.16089725499506677,0.0019214414984226303,1.2203702851731417,-1.050504954237084e-05,7.12015768271926
453443.39686692064,4398792.195488884,-2.3417643265175188,0.16140195796502652,0.002235192207210996,1.220370809667314,2.0949434697739273e-05,7.242194711226463
453443.3168266341,4398792.103365924,-2.3226434291494873,0.1619066617976192,0.00254894345225871,1.2203744386614495,5.131195998641706e-05,7.364231948318047
453443.23678601254,4398792.011242578,-2.303522451741879,0.16241136774288892,0.002862696010660936,1.220380981062732,7.894458789650052e-05,7.4862696962543165
453443.15674487554,4398791.919118639,-2.284401351213521,0.16291607693798074,0.003176450589328631,1.220390081984502,0.00010220938000082505,7.608308229996602
453443.0767030715,4398791.826993933,-2.265280091326801,0.16342079033940107,0.00349020778287801,1.2204012227462577,0.00011946839787222901,7.730347780827875
453442.996660488,4398791.734868329,-2.2461586452540057,0.16392550865527827,0.0038039680315200353,1.2204137208736545,0.00012908370308354779,7.852388519973367
453442.9166170631,4398791.6427417565,-2.227036998143655,0.1644302322776232,0.00411773157894988,1.2204267300985048,0.00012941735720762025,7.974430542221181
453442.85183990165,4398791.539413314,-2.205294254364027,0.16454148135939528,0.00374173411886757,1.2204392403587787,0.00011883142181728141,8.096473849542907
453442.7879870339,4398791.435405297,-2.183392520452287,0.16462889353648527,0.0033239454098554287,1.2204500777986036,9.568795848536912e-05,8.218518334714247
453442.7241336717,4398791.3313964745,-2.1614906169447297,0.16471630639045043,0.002906153465701361,1.2204579047682635,5.834902878472077e-05,8.340563764935615
453442.66028001125,4398791.227387167,-2.1395886110936173,0.1648037196528797,0.0024883595692826,1.2204612198242006,5.176694288171644e-06,8.462609765452767
453442.5964263312,4398791.123377826,-2.1176865985653612,0.16489113294195823,0.0020705655454933214,1.2204583577290138,-6.54669834314409e-05,8.584655803177409
453442.5325730021,4398791.019369056,-2.0957847063799164,0.16497854575073562,0.0016527738173153436,1.2204474894514594,-0.00015521994280127873,8.706701170307817
453442.4687204941,4398790.915361626,-2.073883095850178,0.16506595743539473,0.0012349874618888658,1.220426622166451,-0.00026572012224850537,8.828744967949445
453442.40486938605,4398790.811356476,-2.051981965521372,0.1651533672035203,0.0008172102665831595,1.2203935992550596,-0.000398605460200285,8.950786089735553
453442.35455500294,4398790.700504456,-2.0325308545305685,0.16450780608564433,-1.7558165999641316e-05,1.2203461003045133,-0.0005555138950837803,9.07282320544781
453442.30855700676,4398790.587474014,-2.013861333281151,0.16362864497902696,-0.0009852064676417376,1.2202816411081976,-0.0007380833653261539,9.19485474463692
453442.2625618013,4398790.474450429,-1.9951929447007737,0.1627495372106047,-0.0019527960626218842,1.2201975736656552,-0.0009479518093545675,9.316878880243236
453442.21657017805,4398790.361435646,-1.9765260100745488,0.1618704979099232,-0.0029203102986119717,1.2200910861825862,-0.0011867571655961892,9.43889351221736
453442.1705830377,4398790.24843188,-1.9578608949579699,0.16099154429125206,-0.003887730228733404,1.219959203070848,-0.0014561373724781752,9.56089625114079
453442.1246013962,4398790.1354416255,-1.939198011682786,0.16011269577158832,-0.0048550344816766814,1.2197987849484548,-0.001757730368427693,9.6828844018465
453442.07862639084,4398790.022467678,-1.9205378218628695,0.15923397408865925,-0.005822199131821368,1.219606528639579,-0.0020931740918719074,9.80485494703959
453442.0326592866,4398789.909513147,-1.9018808389000885,0.158355403418926,-0.006789197569355697,1.2193789671745496,-0.002464106481237976,9.926804530917872
