Time,Ax,Ay,Vx,Vy,Yaw,Steer_SW,AVz,X_S1,Y_S1
         3.47, 0.00870453659445, 0.233392417431, 88.9922714233, -6.62455415726, 13.4595184326, -98.7732925415, -10.0460767746, 83.5400466919, 1.34978055954
         3.48, 0.00992367602885, 0.218917116523, 89.0079727173, -6.37410211563, 13.3501024246, -99.7445755005, -11.8405942917, 83.7840805054, 1.39223301411
         3.49, 0.00858466979116, 0.19386343658, 89.0254440308, -6.10388469696, 13.2227468491, -100.437080383, -13.6445159912, 84.0279388428, 1.43535554409
          3.5, 0.00906784459949, 0.175630286336, 89.0434951782, -5.81188344955, 13.0773248672, -100.844017029, -15.4694919586, 84.2716369629, 1.47912681103
         3.51, 0.00916454941034, 0.13343526423, 89.0627975464, -5.50285387039, 12.9137868881, -100.961540222, -17.2644824982, 84.5151824951, 1.52352273464
         3.52, 0.0089484769851, 0.0761138498783,  89.083190918, -5.1846280098, 12.7328023911, -100.79511261, -18.9621620178, 84.7585983276, 1.56848287582
         3.53, 0.00748627679422, 0.0300587080419, 89.1032409668, -4.85919189453, 12.5354423523, -100.355697632, -20.5476818085, 85.0019226074, 1.61392605305
         3.54, 0.00437238439918, -0.0203928016126, 89.1231079102, -4.52662420273, 12.3227758408, -99.6569061279, -22.0176811218, 85.2451782227,  1.6597764492
         3.55, 0.00297191459686, -0.0664289072156, 89.1414031982, -4.18935108185, 12.0958948135, -98.7122421265, -23.3942451477, 85.4884033203, 1.70595824718
         3.56, 0.00148703879677, -0.0944513678551, 89.1588134766, -3.84389615059, 11.8555698395, -97.5325775146, -24.6904125214,  85.731628418, 1.75240814686
         3.57, -0.000583734014072, -0.125187665224, 89.1751861572, -3.48940515518, 11.6026878357, -96.1306762695, -25.8885974884, 85.9748687744, 1.79907572269
         3.58, -0.00195376621559, -0.14682482183, 89.1897201538, -3.12574839592, 11.3381795883, -94.520652771, -27.0063171387, 86.2181396484, 1.84591424465
         3.59, -0.001568179694, -0.163791030645, 89.2034301758, -2.75195789337,  11.062748909, -92.7148513794, -28.0553951263, 86.4614486694, 1.89288914204
          3.6, -0.00170448992867, -0.182870984077, 89.2153396606, -2.36858034134, 10.7772083282, -90.7254333496, -29.0200443268, 86.7048110962, 1.93996620178
         3.61, -0.00124568270985, -0.201632753015, 89.2260894775, -1.97738397121, 10.4824428558, -88.5665283203,  -29.88945961, 86.9482192993, 1.98710525036
         3.62, -0.000839748419821, -0.219577789307, 89.2352218628, -1.57988083363, 10.1795082092, -86.2542800903, -30.6486644745, 87.1916885376, 2.03426265717
         3.63, -0.00105267006438, -0.244586423039, 89.2422103882, -1.17896008492,  9.8696346283, -83.8077392578, -31.2808914185, 87.4352111816, 2.08138990402
         3.64, 0.000622850784566, -0.273004353046, 89.2474441528, -0.778864324093, 9.55408668518, -81.2470855713, -31.783782959, 87.6787872314, 2.12843132019
         3.65, 0.000569270050619, -0.301707953215, 89.2510223389, -0.381791472435, 9.23428058624, -78.5941543579, -32.1413116455, 87.9224319458, 2.17532396317
         3.66, 0.000413125759223, -0.339885979891, 89.2520904541, 0.00779267819598, 8.91153812408, -75.869140625, -32.3736076355, 88.1661376953, 2.22200703621
         3.67, 0.00252824951895, -0.370880544186, 89.2516860962, 0.387245774269, 8.58724689484, -73.0932998657, -32.456413269, 88.4099121094, 2.26840877533
         3.68, 0.00387321226299, -0.400524973869, 89.2496261597, 0.756565511227, 8.26274776459, -70.2871322632, -32.4271507263,  88.653755188, 2.31446361542
         3.69, 0.00651964033023, -0.427169501781,  89.246307373, 1.11470985413, 7.93889331818, -67.4639892578, -32.3337516785, 88.8976745605, 2.36012244225
          3.7, 0.010907468386, -0.448554337025, 89.2421188354, 1.46252334118, 7.61622524261, -64.6318893433, -32.1963272095, 89.1416778564, 2.40534687042
         3.71, 0.0112029621378, -0.470886558294, 89.2367630005, 1.80090904236, 7.29488325119, -61.7926177979, -32.0703811646, 89.3857803345, 2.45011472702
         3.72, 0.0128134908155, -0.490878731012, 89.2301330566, 2.12958812714, 6.97473239899, -58.9427642822, -31.9598236084,  89.629989624, 2.49440860748
         3.73, 0.0147152477875, -0.503005504608, 89.2223892212,  2.4509601593, 6.65553426743, -56.0776405334, -31.8768119812, 89.8743057251, 2.53821587563
         3.74, 0.0127026904374, -0.515944242477, 89.2127532959, 2.76733279228, 6.33701133728, -53.1917037964, -31.8235282898, 90.1187438965, 2.58153128624
         3.75, 0.0125413956121, -0.531745731831, 89.2009963989, 3.07753682137,   6.018887043, -50.2794570923, -31.7985401154, 90.3633041382, 2.62434792519
         3.76, 0.0135309249163, -0.540273368359, 89.1877212524, 3.38306260109, 5.70088624954, -47.3360404968, -31.801776886,  90.608001709, 2.66665959358
         3.77, 0.0135132949799, -0.545920610428, 89.1727676392, 3.68605732918, 5.38283061981, -44.3578033447, -31.8008804321, 90.8528213501, 2.70846247673
